date,time,mq2_adc,mq2_rs,mq2_ratio,mq2_ppm,mq135_adc,mq135_rs,mq135_ratio,mq135_ppm,mq7_adc,mq7_rs,mq7_ratio,mq7_ppm,label
2026-04-01,04:02:10,315,239999.98,20.58,0.0,1444,36717.45,3.06,0.14,115,692173.87,62.92,0.0,0
2026-04-01,04:02:12,331,227432.02,19.51,0.0,1463,35980.86,3.0,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:02:14,322,234347.83,20.1,0.0,1447,36599.86,3.05,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:02:16,331,227432.02,19.51,0.0,1471,35676.41,2.97,0.15,113,704778.75,64.07,0.0,0
2026-04-01,04:02:18,323,233560.37,20.03,0.0,1450,36482.76,3.04,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:02:20,314,240828.03,20.65,0.0,1445,36678.2,3.06,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:02:22,326,231226.98,19.83,0.0,1424,37514.04,3.13,0.13,112,711250.0,64.66,0.0,0
2026-04-01,04:02:24,311,243344.05,20.87,0.0,1445,36678.2,3.06,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:02:26,331,227432.02,19.51,0.0,1463,35980.86,3.0,0.14,118,674067.81,61.28,0.0,0
2026-04-01,04:02:28,307,246775.23,21.16,0.0,1438,36954.11,3.08,0.14,114,698421.06,63.49,0.0,0
2026-04-01,04:02:30,327,230458.72,19.76,0.0,1456,36250.0,3.02,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:02:32,318,237547.17,20.37,0.0,1437,36993.74,3.08,0.13,110,724545.44,65.87,0.0,0
2026-04-01,04:02:34,319,236739.83,20.3,0.0,1456,36250.0,3.02,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:02:36,319,236739.83,20.3,0.0,1451,36443.83,3.04,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:02:38,320,235937.48,20.23,0.0,1469,35752.21,2.98,0.15,113,704778.75,64.07,0.0,0
2026-04-01,04:02:40,322,234347.83,20.1,0.0,1438,36954.11,3.08,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:02:42,330,228181.81,19.57,0.0,1465,35904.44,2.99,0.14,116,686034.44,62.37,0.0,0
2026-04-01,04:02:44,317,238359.63,20.44,0.0,1437,36993.74,3.08,0.13,112,711250.0,64.66,0.0,0
2026-04-01,04:02:46,323,233560.37,20.03,0.0,1466,35866.3,2.99,0.14,115,692173.87,62.92,0.0,0
2026-04-01,04:02:48,329,228936.17,19.63,0.0,1431,37232.71,3.1,0.13,111,717837.81,65.26,0.0,0
2026-04-01,04:02:50,334,225209.59,19.31,0.0,1456,36250.0,3.02,0.14,114,698421.06,63.49,0.0,0
2026-04-01,04:02:52,325,231999.98,19.9,0.0,1456,36250.0,3.02,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:02:54,331,227432.02,19.51,0.0,1433,37152.83,3.1,0.13,112,711250.0,64.66,0.0,0
2026-04-01,04:02:56,320,235937.48,20.23,0.0,1456,36250.0,3.02,0.14,111,717837.81,65.26,0.0,0
2026-04-01,04:02:58,320,235937.48,20.23,0.0,1437,36993.74,3.08,0.13,112,711250.0,64.66,0.0,0
2026-04-01,04:03:00,334,225209.59,19.31,0.0,1470,35714.29,2.98,0.15,117,680000.0,61.82,0.0,0
2026-04-01,04:03:02,316,239177.2,20.51,0.0,1448,36560.77,3.05,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:03:04,329,228936.17,19.63,0.0,1474,35563.09,2.96,0.15,117,680000.0,61.82,0.0,0
2026-04-01,04:03:06,325,231999.98,19.9,0.0,1449,36521.74,3.04,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:03:08,324,232777.78,19.96,0.0,1447,36599.86,3.05,0.14,115,692173.87,62.92,0.0,0
2026-04-01,04:03:10,318,237547.17,20.37,0.0,1440,36875.0,3.07,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:03:12,334,225209.59,19.31,0.0,1471,35676.41,2.97,0.15,112,711250.0,64.66,0.0,0
2026-04-01,04:03:14,322,234347.83,20.1,0.0,1453,36366.14,3.03,0.14,115,692173.87,62.92,0.0,0
2026-04-01,04:03:16,329,228936.17,19.63,0.0,1466,35866.3,2.99,0.14,118,674067.81,61.28,0.0,0
2026-04-01,04:03:18,332,226686.75,19.44,0.0,1447,36599.86,3.05,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:03:20,326,231226.98,19.83,0.0,1456,36250.0,3.02,0.14,117,680000.0,61.82,0.0,0
2026-04-01,04:03:22,310,244193.55,20.94,0.0,1446,36639.0,3.05,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:03:24,334,225209.59,19.31,0.0,1431,37232.71,3.1,0.13,112,711250.0,64.66,0.0,0
2026-04-01,04:03:26,325,231999.98,19.9,0.0,1456,36250.0,3.02,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:03:28,320,235937.48,20.23,0.0,1455,36288.66,3.02,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:03:30,329,228936.17,19.63,0.0,1443,36756.75,3.06,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:03:32,320,235937.48,20.23,0.0,1439,36914.52,3.08,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:03:34,328,229695.12,19.7,0.0,1456,36250.0,3.02,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:03:36,322,234347.83,20.1,0.0,1441,36835.53,3.07,0.14,111,717837.81,65.26,0.0,0
2026-04-01,04:03:38,336,223750.0,19.19,0.0,1475,35525.43,2.96,0.15,113,704778.75,64.07,0.0,0
2026-04-01,04:03:40,323,233560.37,20.03,0.0,1440,36875.0,3.07,0.14,114,698421.06,63.49,0.0,0
2026-04-01,04:03:42,326,231226.98,19.83,0.0,1458,36172.84,3.01,0.14,115,692173.87,62.92,0.0,0
2026-04-01,04:03:44,322,234347.83,20.1,0.0,1453,36366.14,3.03,0.14,115,692173.87,62.92,0.0,0
2026-04-01,04:03:46,333,225945.95,19.38,0.0,1459,36134.34,3.01,0.14,122,651311.5,59.21,0.0,0
2026-04-01,04:03:48,326,231226.98,19.83,0.0,1457,36211.39,3.02,0.14,119,668235.31,60.75,0.0,0
2026-04-01,04:03:50,326,231226.98,19.83,0.0,1472,35638.59,2.97,0.15,118,674067.81,61.28,0.0,0
2026-04-01,04:03:52,328,229695.12,19.7,0.0,1443,36756.75,3.06,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:03:54,337,223026.7,19.13,0.0,1456,36250.0,3.02,0.14,116,686034.44,62.37,0.0,0
2026-04-01,04:03:56,320,235937.48,20.23,0.0,1451,36443.83,3.04,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:03:58,327,230458.72,19.76,0.0,1447,36599.86,3.05,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:04:00,336,223750.0,19.19,0.0,1455,36288.66,3.02,0.14,121,656859.5,59.71,0.0,0
2026-04-01,04:04:02,317,238359.63,20.44,0.0,1445,36678.2,3.06,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:04:04,327,230458.72,19.76,0.0,1456,36250.0,3.02,0.14,121,656859.5,59.71,0.0,0
2026-04-01,04:04:06,329,228936.17,19.63,0.0,1441,36835.53,3.07,0.14,115,692173.87,62.92,0.0,0
2026-04-01,04:04:08,335,224477.59,19.25,0.0,1459,36134.34,3.01,0.14,114,698421.06,63.49,0.0,0
2026-04-01,04:04:10,322,234347.83,20.1,0.0,1437,36993.74,3.08,0.13,113,704778.75,64.07,0.0,0
2026-04-01,04:04:12,333,225945.95,19.38,0.0,1455,36288.66,3.02,0.14,117,680000.0,61.82,0.0,0
2026-04-01,04:04:14,319,236739.83,20.3,0.0,1440,36875.0,3.07,0.14,115,692173.87,62.92,0.0,0
2026-04-01,04:04:16,335,224477.59,19.25,0.0,1456,36250.0,3.02,0.14,119,668235.31,60.75,0.0,0
2026-04-01,04:04:18,318,237547.17,20.37,0.0,1445,36678.2,3.06,0.14,117,680000.0,61.82,0.0,0
2026-04-01,04:04:20,334,225209.59,19.31,0.0,1457,36211.39,3.02,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:04:22,318,237547.17,20.37,0.0,1456,36250.0,3.02,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:04:24,327,230458.72,19.76,0.0,1460,36095.89,3.01,0.14,119,668235.31,60.75,0.0,0
2026-04-01,04:04:26,326,231226.98,19.83,0.0,1437,36993.74,3.08,0.13,112,711250.0,64.66,0.0,0
2026-04-01,04:04:28,332,226686.75,19.44,0.0,1454,36327.37,3.03,0.14,115,692173.87,62.92,0.0,0
2026-04-01,04:04:30,328,229695.12,19.7,0.0,1456,36250.0,3.02,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:04:32,331,227432.02,19.51,0.0,1444,36717.45,3.06,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:04:34,318,237547.17,20.37,0.0,1455,36288.66,3.02,0.14,109,731376.13,66.49,0.0,0
2026-04-01,04:04:36,317,238359.63,20.44,0.0,1456,36250.0,3.02,0.14,116,686034.44,62.37,0.0,0
2026-04-01,04:04:38,329,228936.17,19.63,0.0,1475,35525.43,2.96,0.15,116,686034.44,62.37,0.0,0
2026-04-01,04:04:40,320,235937.48,20.23,0.0,1443,36756.75,3.06,0.14,114,698421.06,63.49,0.0,0
2026-04-01,04:04:42,326,231226.98,19.83,0.0,1467,35828.22,2.99,0.14,116,686034.44,62.37,0.0,0
2026-04-01,04:04:44,326,231226.98,19.83,0.0,1448,36560.77,3.05,0.14,111,717837.81,65.26,0.0,0
2026-04-01,04:04:46,333,225945.95,19.38,0.0,1468,35790.19,2.98,0.14,116,686034.44,62.37,0.0,0
2026-04-01,04:04:48,323,233560.37,20.03,0.0,1442,36796.11,3.07,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:04:50,333,225945.95,19.38,0.0,1473,35600.82,2.97,0.15,114,698421.06,63.49,0.0,0
2026-04-01,04:04:52,327,230458.72,19.76,0.0,1453,36366.14,3.03,0.14,115,692173.87,62.92,0.0,0
2026-04-01,04:04:54,333,225945.95,19.38,0.0,1456,36250.0,3.02,0.14,118,674067.81,61.28,0.0,0
2026-04-01,04:04:56,327,230458.72,19.76,0.0,1434,37112.97,3.09,0.13,114,698421.06,63.49,0.0,0
2026-04-01,04:04:58,335,224477.59,19.25,0.0,1469,35752.21,2.98,0.15,120,662500.0,60.23,0.0,0
2026-04-01,04:05:00,336,223750.0,19.19,0.0,1447,36599.86,3.05,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:05:02,323,233560.37,20.03,0.0,1448,36560.77,3.05,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:05:04,330,228181.81,19.57,0.0,1451,36443.83,3.04,0.14,115,692173.87,62.92,0.0,0
2026-04-01,04:05:06,305,248524.59,21.31,0.0,1444,36717.45,3.06,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:05:08,320,235937.48,20.23,0.0,1442,36796.11,3.07,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:05:10,314,240828.03,20.65,0.0,1442,36796.11,3.07,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:05:12,334,225209.59,19.31,0.0,1459,36134.34,3.01,0.14,125,635200.0,57.75,0.0,0
2026-04-01,04:05:14,331,227432.02,19.51,0.0,1456,36250.0,3.02,0.14,114,698421.06,63.49,0.0,0
2026-04-01,04:05:16,334,225209.59,19.31,0.0,1453,36366.14,3.03,0.14,119,668235.31,60.75,0.0,0
2026-04-01,04:05:18,333,225945.95,19.38,0.0,1450,36482.76,3.04,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:05:20,335,224477.59,19.25,0.0,1456,36250.0,3.02,0.14,115,692173.87,62.92,0.0,0
2026-04-01,04:05:22,333,225945.95,19.38,0.0,1442,36796.11,3.07,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:05:24,334,225209.59,19.31,0.0,1458,36172.84,3.01,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:05:26,330,228181.81,19.57,0.0,1439,36914.52,3.08,0.14,118,674067.81,61.28,0.0,0
2026-04-01,04:05:28,324,232777.78,19.96,0.0,1447,36599.86,3.05,0.14,117,680000.0,61.82,0.0,0
2026-04-01,04:05:30,328,229695.12,19.7,0.0,1453,36366.14,3.03,0.14,111,717837.81,65.26,0.0,0
2026-04-01,04:05:32,323,233560.37,20.03,0.0,1453,36366.14,3.03,0.14,115,692173.87,62.92,0.0,0
2026-04-01,04:05:34,326,231226.98,19.83,0.0,1437,36993.74,3.08,0.13,118,674067.81,61.28,0.0,0
2026-04-01,04:05:36,328,229695.12,19.7,0.0,1441,36835.53,3.07,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:05:38,322,234347.83,20.1,0.0,1450,36482.76,3.04,0.14,117,680000.0,61.82,0.0,0
2026-04-01,04:05:40,325,231999.98,19.9,0.0,1449,36521.74,3.04,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:05:42,327,230458.72,19.76,0.0,1469,35752.21,2.98,0.15,121,656859.5,59.71,0.0,0
2026-04-01,04:05:44,332,226686.75,19.44,0.0,1449,36521.74,3.04,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:05:46,335,224477.59,19.25,0.0,1469,35752.21,2.98,0.15,121,656859.5,59.71,0.0,0
2026-04-01,04:05:48,330,228181.81,19.57,0.0,1437,36993.74,3.08,0.13,115,692173.87,62.92,0.0,0
2026-04-01,04:05:50,334,225209.59,19.31,0.0,1457,36211.39,3.02,0.14,114,698421.06,63.49,0.0,0
2026-04-01,04:05:52,326,231226.98,19.83,0.0,1452,36404.96,3.03,0.14,111,717837.81,65.26,0.0,0
2026-04-01,04:05:54,323,233560.37,20.03,0.0,1462,36019.15,3.0,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:05:56,320,235937.48,20.23,0.0,1454,36327.37,3.03,0.14,116,686034.44,62.37,0.0,0
2026-04-01,04:05:58,323,233560.37,20.03,0.0,1467,35828.22,2.99,0.14,117,680000.0,61.82,0.0,0
2026-04-01,04:06:00,322,234347.83,20.1,0.0,1456,36250.0,3.02,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:06:02,336,223750.0,19.19,0.0,1463,35980.86,3.0,0.14,118,674067.81,61.28,0.0,0
2026-04-01,04:06:04,333,225945.95,19.38,0.0,1445,36678.2,3.06,0.14,117,680000.0,61.82,0.0,0
2026-04-01,04:06:06,328,229695.12,19.7,0.0,1469,35752.21,2.98,0.15,118,674067.81,61.28,0.0,0
2026-04-01,04:06:08,335,224477.59,19.25,0.0,1456,36250.0,3.02,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:06:10,316,239177.2,20.51,0.0,1454,36327.37,3.03,0.14,115,692173.87,62.92,0.0,0
2026-04-01,04:06:12,317,238359.63,20.44,0.0,1446,36639.0,3.05,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:06:14,319,236739.83,20.3,0.0,1447,36599.86,3.05,0.14,114,698421.06,63.49,0.0,0
2026-04-01,04:06:16,335,224477.59,19.25,0.0,1457,36211.39,3.02,0.14,115,692173.87,62.92,0.0,0
2026-04-01,04:06:18,325,231999.98,19.9,0.0,1435,37073.17,3.09,0.13,112,711250.0,64.66,0.0,0
2026-04-01,04:06:20,333,225945.95,19.38,0.0,1463,35980.86,3.0,0.14,114,698421.06,63.49,0.0,0
2026-04-01,04:06:22,314,240828.03,20.65,0.0,1454,36327.37,3.03,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:06:24,336,223750.0,19.19,0.0,1455,36288.66,3.02,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:06:26,329,228936.17,19.63,0.0,1437,36993.74,3.08,0.13,110,724545.44,65.87,0.0,0
2026-04-01,04:06:28,331,227432.02,19.51,0.0,1471,35676.41,2.97,0.15,115,692173.87,62.92,0.0,0
2026-04-01,04:06:30,317,238359.63,20.44,0.0,1435,37073.17,3.09,0.13,112,711250.0,64.66,0.0,0
2026-04-01,04:06:32,334,225209.59,19.31,0.0,1471,35676.41,2.97,0.15,112,711250.0,64.66,0.0,0
2026-04-01,04:06:34,335,224477.59,19.25,0.0,1451,36443.83,3.04,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:06:36,322,234347.83,20.1,0.0,1457,36211.39,3.02,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:06:38,329,228936.17,19.63,0.0,1442,36796.11,3.07,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:06:40,324,232777.78,19.96,0.0,1430,37272.73,3.11,0.13,108,738333.31,67.12,0.0,0
2026-04-01,04:06:42,324,232777.78,19.96,0.0,1450,36482.76,3.04,0.14,118,674067.81,61.28,0.0,0
2026-04-01,04:06:44,330,228181.81,19.57,0.0,1437,36993.74,3.08,0.13,112,711250.0,64.66,0.0,0
2026-04-01,04:06:46,321,235140.17,20.17,0.0,1439,36914.52,3.08,0.14,114,698421.06,63.49,0.0,0
2026-04-01,04:06:48,320,235937.48,20.23,0.0,1438,36954.11,3.08,0.14,118,674067.81,61.28,0.0,0
2026-04-01,04:06:50,328,229695.12,19.7,0.0,1459,36134.34,3.01,0.14,117,680000.0,61.82,0.0,0
2026-04-01,04:06:52,318,237547.17,20.37,0.0,1456,36250.0,3.02,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:06:54,326,231226.98,19.83,0.0,1469,35752.21,2.98,0.15,119,668235.31,60.75,0.0,0
2026-04-01,04:06:56,333,225945.95,19.38,0.0,1439,36914.52,3.08,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:06:58,331,227432.02,19.51,0.0,1472,35638.59,2.97,0.15,112,711250.0,64.66,0.0,0
2026-04-01,04:07:00,328,229695.12,19.7,0.0,1433,37152.83,3.1,0.13,111,717837.81,65.26,0.0,0
2026-04-01,04:07:02,331,227432.02,19.51,0.0,1474,35563.09,2.96,0.15,114,698421.06,63.49,0.0,0
2026-04-01,04:07:04,313,241661.34,20.73,0.0,1440,36875.0,3.07,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:07:06,327,230458.72,19.76,0.0,1459,36134.34,3.01,0.14,116,686034.44,62.37,0.0,0
2026-04-01,04:07:08,327,230458.72,19.76,0.0,1446,36639.0,3.05,0.14,115,692173.87,62.92,0.0,0
2026-04-01,04:07:10,329,228936.17,19.63,0.0,1459,36134.34,3.01,0.14,116,686034.44,62.37,0.0,0
2026-04-01,04:07:12,315,239999.98,20.58,0.0,1440,36875.0,3.07,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:07:14,315,239999.98,20.58,0.0,1450,36482.76,3.04,0.14,110,724545.44,65.87,0.0,0
2026-04-01,04:07:16,335,224477.59,19.25,0.0,1430,37272.73,3.11,0.13,107,745420.56,67.77,0.0,0
2026-04-01,04:07:18,319,236739.83,20.3,0.0,1434,37112.97,3.09,0.13,112,711250.0,64.66,0.0,0
2026-04-01,04:07:20,336,223750.0,19.19,0.0,1466,35866.3,2.99,0.14,114,698421.06,63.49,0.0,0
2026-04-01,04:07:22,323,233560.37,20.03,0.0,1437,36993.74,3.08,0.13,112,711250.0,64.66,0.0,0
2026-04-01,04:07:24,327,230458.72,19.76,0.0,1457,36211.39,3.02,0.14,118,674067.81,61.28,0.0,0
2026-04-01,04:07:26,329,228936.17,19.63,0.0,1437,36993.74,3.08,0.13,109,731376.13,66.49,0.0,0
2026-04-01,04:07:28,334,225209.59,19.31,0.0,1446,36639.0,3.05,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:07:30,320,235937.48,20.23,0.0,1451,36443.83,3.04,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:07:32,326,231226.98,19.83,0.0,1456,36250.0,3.02,0.14,116,686034.44,62.37,0.0,0
2026-04-01,04:07:34,319,236739.83,20.3,0.0,1435,37073.17,3.09,0.13,113,704778.75,64.07,0.0,0
2026-04-01,04:07:36,335,224477.59,19.25,0.0,1469,35752.21,2.98,0.15,114,698421.06,63.49,0.0,0
2026-04-01,04:07:38,320,235937.48,20.23,0.0,1449,36521.74,3.04,0.14,108,738333.31,67.12,0.0,0
2026-04-01,04:07:40,329,228936.17,19.63,0.0,1456,36250.0,3.02,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:07:42,332,226686.75,19.44,0.0,1441,36835.53,3.07,0.14,110,724545.44,65.87,0.0,0
2026-04-01,04:07:44,325,231999.98,19.9,0.0,1453,36366.14,3.03,0.14,115,692173.87,62.92,0.0,0
2026-04-01,04:07:46,324,232777.78,19.96,0.0,1455,36288.66,3.02,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:07:48,326,231226.98,19.83,0.0,1451,36443.83,3.04,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:07:50,336,223750.0,19.19,0.0,1436,37033.43,3.09,0.13,112,711250.0,64.66,0.0,0
2026-04-01,04:07:52,314,240828.03,20.65,0.0,1431,37232.71,3.1,0.13,115,692173.87,62.92,0.0,0
2026-04-01,04:07:54,330,228181.81,19.57,0.0,1456,36250.0,3.02,0.14,114,698421.06,63.49,0.0,0
2026-04-01,04:07:56,319,236739.83,20.3,0.0,1443,36756.75,3.06,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:07:58,320,235937.48,20.23,0.0,1462,36019.15,3.0,0.14,115,692173.87,62.92,0.0,0
2026-04-01,04:08:00,327,230458.72,19.76,0.0,1453,36366.14,3.03,0.14,111,717837.81,65.26,0.0,0
2026-04-01,04:08:02,326,231226.98,19.83,0.0,1456,36250.0,3.02,0.14,116,686034.44,62.37,0.0,0
2026-04-01,04:08:04,317,238359.63,20.44,0.0,1455,36288.66,3.02,0.14,109,731376.13,66.49,0.0,0
2026-04-01,04:08:06,319,236739.83,20.3,0.0,1456,36250.0,3.02,0.14,114,698421.06,63.49,0.0,0
2026-04-01,04:08:08,325,231999.98,19.9,0.0,1446,36639.0,3.05,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:08:10,334,225209.59,19.31,0.0,1456,36250.0,3.02,0.14,116,686034.44,62.37,0.0,0
2026-04-01,04:08:12,317,238359.63,20.44,0.0,1452,36404.96,3.03,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:08:14,322,234347.83,20.1,0.0,1463,35980.86,3.0,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:08:16,320,235937.48,20.23,0.0,1456,36250.0,3.02,0.14,109,731376.13,66.49,0.0,0
2026-04-01,04:08:18,309,245048.53,21.02,0.0,1445,36678.2,3.06,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:08:20,323,233560.37,20.03,0.0,1443,36756.75,3.06,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:08:22,318,237547.17,20.37,0.0,1426,37433.38,3.12,0.13,114,698421.06,63.49,0.0,0
2026-04-01,04:08:24,319,236739.83,20.3,0.0,1430,37272.73,3.11,0.13,112,711250.0,64.66,0.0,0
2026-04-01,04:08:26,323,233560.37,20.03,0.0,1429,37312.8,3.11,0.13,114,698421.06,63.49,0.0,0
2026-04-01,04:08:28,324,232777.78,19.96,0.0,1456,36250.0,3.02,0.14,114,698421.06,63.49,0.0,0
2026-04-01,04:08:30,320,235937.48,20.23,0.0,1450,36482.76,3.04,0.14,116,686034.44,62.37,0.0,0
2026-04-01,04:08:32,330,228181.81,19.57,0.0,1471,35676.41,2.97,0.15,112,711250.0,64.66,0.0,0
2026-04-01,04:08:34,335,224477.59,19.25,0.0,1438,36954.11,3.08,0.14,109,731376.13,66.49,0.0,0
2026-04-01,04:08:36,327,230458.72,19.76,0.0,1458,36172.84,3.01,0.14,114,698421.06,63.49,0.0,0
2026-04-01,04:08:38,319,236739.83,20.3,0.0,1437,36993.74,3.08,0.13,112,711250.0,64.66,0.0,0
2026-04-01,04:08:40,336,223750.0,19.19,0.0,1456,36250.0,3.02,0.14,122,651311.5,59.21,0.0,0
2026-04-01,04:08:42,322,234347.83,20.1,0.0,1456,36250.0,3.02,0.14,117,680000.0,61.82,0.0,0
2026-04-01,04:08:44,330,228181.81,19.57,0.0,1455,36288.66,3.02,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:08:46,323,233560.37,20.03,0.0,1444,36717.45,3.06,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:08:48,324,232777.78,19.96,0.0,1452,36404.96,3.03,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:08:50,320,235937.48,20.23,0.0,1447,36599.86,3.05,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:08:52,324,232777.78,19.96,0.0,1454,36327.37,3.03,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:08:54,327,230458.72,19.76,0.0,1447,36599.86,3.05,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:08:56,311,243344.05,20.87,0.0,1445,36678.2,3.06,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:08:58,333,225945.95,19.38,0.0,1470,35714.29,2.98,0.15,118,674067.81,61.28,0.0,0
2026-04-01,04:09:00,319,236739.83,20.3,0.0,1453,36366.14,3.03,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:09:02,321,235140.17,20.17,0.0,1456,36250.0,3.02,0.14,114,698421.06,63.49,0.0,0
2026-04-01,04:09:04,325,231999.98,19.9,0.0,1447,36599.86,3.05,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:09:06,321,235140.17,20.17,0.0,1458,36172.84,3.01,0.14,116,686034.44,62.37,0.0,0
2026-04-01,04:09:08,325,231999.98,19.9,0.0,1455,36288.66,3.02,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:09:10,325,231999.98,19.9,0.0,1456,36250.0,3.02,0.14,114,698421.06,63.49,0.0,0
2026-04-01,04:09:12,331,227432.02,19.51,0.0,1456,36250.0,3.02,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:09:14,326,231226.98,19.83,0.0,1463,35980.86,3.0,0.14,116,686034.44,62.37,0.0,0
2026-04-01,04:09:16,324,232777.78,19.96,0.0,1446,36639.0,3.05,0.14,111,717837.81,65.26,0.0,0
2026-04-01,04:09:18,322,234347.83,20.1,0.0,1447,36599.86,3.05,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:09:20,312,242500.0,20.8,0.0,1443,36756.75,3.06,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:09:22,321,235140.17,20.17,0.0,1456,36250.0,3.02,0.14,115,692173.87,62.92,0.0,0
2026-04-01,04:09:24,319,236739.83,20.3,0.0,1449,36521.74,3.04,0.14,111,717837.81,65.26,0.0,0
2026-04-01,04:09:26,323,233560.37,20.03,0.0,1426,37433.38,3.12,0.13,113,704778.75,64.07,0.0,0
2026-04-01,04:09:28,313,241661.34,20.73,0.0,1444,36717.45,3.06,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:09:30,323,233560.37,20.03,0.0,1447,36599.86,3.05,0.14,115,692173.87,62.92,0.0,0
2026-04-01,04:09:32,329,228936.17,19.63,0.0,1465,35904.44,2.99,0.14,113,704778.75,64.07,0.0,0
2026-04-01,04:09:34,331,227432.02,19.51,0.0,1450,36482.76,3.04,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:09:36,320,235937.48,20.23,0.0,1471,35676.41,2.97,0.15,116,686034.44,62.37,0.0,0
2026-04-01,04:09:38,320,235937.48,20.23,0.0,1456,36250.0,3.02,0.14,112,711250.0,64.66,0.0,0
2026-04-01,04:09:40,332,226686.75,19.44,0.0,1450,36482.76,3.04,0.14,114,698421.06,63.49,0.0,0
2026-04-01,04:09:42,327,230458.72,19.76,0.0,1441,36835.53,3.07,0.14,113,704778.75,64.07,0.0,0
